Module,File,Class,Method,Line,Args,Async,Decorators
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_get_adapter_info,180,self,True,
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_get_config,196,self,True,
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_update_config,210,self,True,
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_validate_config,227,self,True,
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_reload_config,244,self,True,
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_list_profiles,258,self,True,skip
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_load_profile,263,self,True,skip
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_get_profile,268,self,True,skip
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_create_profile,273,self,True,skip
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_invalid_json_payload,277,self,True,
tests,tests/adapters/api/test_api_runtime_control.py,TestAPIRuntimeControlRoutes,test_method_not_allowed,284,self,True,
tests,tests/adapters/api/test_api_memory_unit.py,TestAPIMemoryRoutes,get_application,14,self,True,
tests,tests/adapters/api/test_api_memory_unit.py,TestAPIMemoryRoutes,test_register_routes,41,self,True,
tests,tests/adapters/api/test_api_memory_unit.py,TestAPIMemoryRoutes,test_memory_scopes_success,60,self,True,
tests,tests/adapters/api/test_api_memory_unit.py,TestAPIMemoryRoutes,test_memory_scopes_fallback,73,self,True,
tests,tests/adapters/api/test_api_memory_unit.py,TestAPIMemoryRoutes,test_memory_scopes_error,87,self,True,
tests,tests/adapters/api/test_api_memory_unit.py,TestAPIMemoryRoutes,test_memory_scope_nodes_success,98,self,True,
tests,tests/adapters/api/test_api_memory_unit.py,TestAPIMemoryRoutes,test_memory_entries_missing_scope,131,self,True,
tests,tests/adapters/api/test_api_memory_unit.py,TestAPIMemoryRoutes,test_graph_nodes_list,136,self,True,
tests,tests/adapters/api/test_api_memory_unit.py,TestAPIMemoryRoutes,test_graph_search_success,166,self,True,
tests,tests/adapters/api/test_api_memory_unit.py,TestAPIMemoryRoutes,test_memory_timeline,191,self,True,
tests,tests/adapters/api/test_api_memory_unit.py,TestAPIMemoryRoutes,test_node_details,220,self,True,
tests,tests/adapters/api/test_api_memory_unit.py,TestAPIMemoryRoutes,test_memory_relationships,243,self,True,
tests,tests/adapters/api/test_api_memory_unit.py,TestAPIMemoryRoutes,test_agent_identity,272,self,True,
tests,tests/adapters/api/test_api_memory_unit.py,TestAPIMemoryRoutes,test_memory_timeseries_success,302,self,True,
tests,tests/adapters/api/test_api_memory_unit.py,TestAPIMemoryRoutes,test_memory_service_unavailable,323,self,True,
tests,tests/adapters/api/test_api_memory_unit.py,TestAPIMemoryRoutes,test_concurrent_memory_operations,335,self,True,
tests,tests/adapters/mock_llm/service.py,MockInstructorClient,__init__,18,self|base_client,False,
tests,tests/adapters/mock_llm/service.py,MockInstructorClient,_create,22,self,True,
tests,tests/adapters/mock_llm/service.py,MockLLMClient,__init__,36,self,False,
tests,tests/adapters/mock_llm/service.py,MockLLMClient,_create,50,self,True,
tests,tests/adapters/mock_llm/service.py,MockLLMClient,__getattr__,69,self|name,False,
tests,tests/adapters/mock_llm/service.py,MockLLMService,__init__,80,self,False,
tests,tests/adapters/mock_llm/service.py,MockLLMService,start,84,self,True,
tests,tests/adapters/mock_llm/service.py,MockLLMService,stop,88,self,True,
tests,tests/adapters/mock_llm/service.py,MockLLMService,_get_client,92,self,False,
tests,tests/adapters/mock_llm/service.py,MockLLMService,call_llm_structured,97,self|messages|response_model|max_tokens|temperature,True,
tests,tests/adapters/mock_llm/responses.py,MockLLMConfig,__init__,35,self,False,
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,temp_data_dir,20,self,False,fixture
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,mock_essential_config,26,self|temp_data_dir,False,fixture
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,ciris_runtime,38,self|mock_essential_config,False,fixture
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,test_initialize,51,self|ciris_runtime,True,asyncio
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,test_initialize_already_initialized,69,self|ciris_runtime,True,asyncio
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,test_start,79,self|ciris_runtime,True,asyncio
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,test_start_not_initialized,99,self|ciris_runtime,True,asyncio
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,test_shutdown,107,self|ciris_runtime,True,asyncio
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,test_initialize_core_services,135,self|ciris_runtime,True,asyncio
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,test_initialize_buses,151,self|ciris_runtime,True,asyncio
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,test_initialize_processors,170,self|ciris_runtime,True,asyncio
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,test_initialize_adapters,190,self|ciris_runtime,True,asyncio
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,test_run_with_timeout,208,self|ciris_runtime,True,asyncio
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,test_run_with_error,224,self|ciris_runtime,True,asyncio
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,test_get_status,239,self|ciris_runtime,False,
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,test_get_services,254,self|ciris_runtime,False,
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,test_get_services_not_initialized,264,self|ciris_runtime,False,
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,test_handle_shutdown_signal,271,self|ciris_runtime,True,asyncio
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,test_validate_configuration,282,self|ciris_runtime,True,asyncio
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,test_multiple_adapters,296,self|ciris_runtime,True,asyncio
tests,tests/ciris_engine/logic/runtime/test_ciris_runtime.py,TestCIRISRuntime,test_mock_llm_configuration,319,self|ciris_runtime,True,asyncio
tests,tests/ciris_engine/logic/runtime/test_service_initializer.py,TestServiceInitializer,temp_data_dir,19,self,False,fixture
tests,tests/ciris_engine/logic/runtime/test_service_initializer.py,TestServiceInitializer,mock_essential_config,25,self|temp_data_dir,False,fixture
tests,tests/ciris_engine/logic/runtime/test_service_initializer.py,TestServiceInitializer,service_initializer,36,self|mock_essential_config,False,fixture
tests,tests/ciris_engine/logic/runtime/test_service_initializer.py,TestServiceInitializer,test_initialize_all,46,self|service_initializer,True,asyncio
tests,tests/ciris_engine/logic/runtime/test_service_initializer.py,TestServiceInitializer,test_initialize_infrastructure,67,self|service_initializer,False,
tests,tests/ciris_engine/logic/runtime/test_service_initializer.py,TestServiceInitializer,test_initialize_database,80,self|service_initializer,False,
tests,tests/ciris_engine/logic/runtime/test_service_initializer.py,TestServiceInitializer,test_initialize_memory,92,self|service_initializer,True,asyncio
tests,tests/ciris_engine/logic/runtime/test_service_initializer.py,TestServiceInitializer,test_initialize_identity,110,self|service_initializer,True,asyncio
tests,tests/ciris_engine/logic/runtime/test_service_initializer.py,TestServiceInitializer,test_initialize_security,128,self|service_initializer,False,
tests,tests/ciris_engine/logic/runtime/test_service_initializer.py,TestServiceInitializer,test_initialize_services,146,self|service_initializer,False,
tests,tests/ciris_engine/logic/runtime/test_service_initializer.py,TestServiceInitializer,test_initialize_llm_service_mock,170,self|service_initializer,False,
tests,tests/ciris_engine/logic/runtime/test_service_initializer.py,TestServiceInitializer,test_initialize_llm_service_real,184,self|service_initializer,False,
tests,tests/ciris_engine/logic/runtime/test_service_initializer.py,TestServiceInitializer,test_shutdown_all,201,self|service_initializer,True,asyncio
tests,tests/ciris_engine/logic/runtime/test_service_initializer.py,TestServiceInitializer,test_shutdown_with_error,222,self|service_initializer,True,asyncio
tests,tests/ciris_engine/logic/runtime/test_service_initializer.py,TestServiceInitializer,test_get_all_services,236,self|service_initializer,False,
tests,tests/ciris_engine/logic/runtime/test_service_initializer.py,TestServiceInitializer,test_verify_initialization,249,self|service_initializer,False,
tests,tests/ciris_engine/logic/runtime/test_service_initializer.py,TestServiceInitializer,test_verify_initialization_missing_service,261,self|service_initializer,False,
tests,tests/ciris_engine/logic/runtime/test_service_initializer.py,TestServiceInitializer,test_service_count,271,self|service_initializer,False,
tests,tests/ciris_engine/logic/runtime/test_service_initializer.py,TestServiceInitializer,test_initialization_order_dependencies,293,self|service_initializer,True,asyncio
tests,tests/ciris_engine/logic/services/test_insight_processing.py,MockTimeService,__init__,23,self|current_time,False,
tests,tests/ciris_engine/logic/services/test_insight_processing.py,MockTimeService,now,26,self,False,
tests,tests/ciris_engine/logic/services/test_insight_processing.py,MockTimeService,now_iso,29,self,False,
tests,tests/ciris_engine/logic/services/test_insight_processing.py,MockTimeService,get_current_time,32,self,False,
tests,tests/ciris_engine/logic/services/test_insight_processing.py,MockTimeService,timestamp,35,self,False,
tests,tests/ciris_engine/logic/services/test_insight_processing.py,MockTimeService,start,38,self,True,
tests,tests/ciris_engine/logic/services/test_insight_processing.py,MockTimeService,stop,41,self,True,
tests,tests/ciris_engine/logic/services/test_insight_processing.py,MockTimeService,is_healthy,44,self,True,
tests,tests/ciris_engine/logic/services/test_insight_processing.py,MockTimeService,get_capabilities,47,self,False,
tests,tests/ciris_engine/logic/services/test_insight_processing.py,MockTimeService,get_status,50,self,False,
tests,tests/ciris_engine/logic/adapters/discord/test_discord_adapter_unit.py,TestDiscordAdapter,mock_time_service,21,self,False,fixture
tests,tests/ciris_engine/logic/adapters/discord/test_discord_adapter_unit.py,TestDiscordAdapter,mock_config,30,self,False,fixture
tests,tests/ciris_engine/logic/adapters/discord/test_discord_adapter_unit.py,TestDiscordAdapter,mock_services,41,self|mock_time_service,False,fixture
tests,tests/ciris_engine/logic/adapters/discord/test_discord_adapter_unit.py,TestDiscordAdapter,discord_adapter,51,self|mock_config|mock_services,False,fixture
tests,tests/ciris_engine/logic/adapters/discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_start,72,self|discord_adapter,True,asyncio
tests,tests/ciris_engine/logic/adapters/discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_stop,91,self|discord_adapter,True,asyncio
tests,tests/ciris_engine/logic/adapters/discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_send_message,102,self|discord_adapter,True,asyncio
tests,tests/ciris_engine/logic/adapters/discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_send_message_with_embed,120,self|discord_adapter,True,asyncio
tests,tests/ciris_engine/logic/adapters/discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_send_message_too_long,142,self|discord_adapter,True,asyncio
tests,tests/ciris_engine/logic/adapters/discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_get_channel_by_name,165,self|discord_adapter,True,asyncio
tests,tests/ciris_engine/logic/adapters/discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_get_channel_by_id,179,self|discord_adapter,True,asyncio
tests,tests/ciris_engine/logic/adapters/discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_get_channel_not_found,190,self|discord_adapter,True,asyncio
tests,tests/ciris_engine/logic/adapters/discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_on_ready,200,self|discord_adapter,True,asyncio
tests,tests/ciris_engine/logic/adapters/discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_on_message_from_bot,224,self|discord_adapter,True,asyncio
tests,tests/ciris_engine/logic/adapters/discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_on_message_from_user,242,self|discord_adapter,True,asyncio
tests,tests/ciris_engine/logic/adapters/discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_on_message_command,267,self|discord_adapter,True,asyncio
tests,tests/ciris_engine/logic/adapters/discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_on_message_error,290,self|discord_adapter,True,asyncio
tests,tests/ciris_engine/logic/adapters/discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_delete_message,307,self|discord_adapter,True,asyncio
tests,tests/ciris_engine/logic/adapters/discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_delete_message_not_found,322,self|discord_adapter,True,asyncio
tests,tests/ciris_engine/logic/adapters/discord/test_discord_adapter_unit.py,TestDiscordAdapter,test_edit_message,333,self|discord_adapter,True,asyncio
